datetime,water_level,pressure,water_temp
2024-02-07 04:00:00,0.614,1022.1,4.5
2024-02-07 05:00:00,0.64,1021.8,4.3
2024-02-07 06:00:00,0.924,1022.4,4.4
2024-02-07 07:00:00,1.256,1022.2,4.2
2024-02-07 08:00:00,1.556,1022.5,4.8
2024-02-07 09:00:00,1.763,1022.8,4.5
2024-02-07 10:00:00,1.926,1023.2,5.0
2024-02-07 11:00:00,2.009,1023.8,4.6
2024-02-07 12:00:00,1.945,1024.5,4.5
2024-02-07 13:00:00,1.699,1025.2,4.4
2024-02-07 14:00:00,1.29,1025.3,4.2
2024-02-07 15:00:00,0.924,1025.4,4.3
2024-02-07 16:00:00,0.634,1025.2,4.4
2024-02-07 17:00:00,0.443,1024.7,4.6
2024-02-07 18:00:00,0.428,1023.3,4.6
2024-02-07 19:00:00,0.705,1022.7,4.6
2024-02-07 20:00:00,1.06,1022.7,4.6
2024-02-07 21:00:00,1.387,1022.5,4.8
2024-02-07 22:00:00,1.568,1022.8,4.8
2024-02-07 23:00:00,1.679,1023.3,4.6
2024-02-08 00:00:00,1.663,1023.8,4.8
2024-02-08 01:00:00,1.491,1023.6,4.6
2024-02-08 02:00:00,1.186,1023.7,4.5
2024-02-08 03:00:00,0.784,1024.3,4.5
2024-02-08 04:00:00,0.498,1023.9,4.5
2024-02-08 05:00:00,0.341,1023.9,4.6
2024-02-08 06:00:00,0.465,1024.3,4.5
2024-02-08 07:00:00,0.749,1024.5,4.3
2024-02-08 08:00:00,1.124,1024.2,4.4
2024-02-08 09:00:00,1.495,1024.2,4.8
2024-02-08 10:00:00,1.744,1024.4,4.6
2024-02-08 11:00:00,1.908,1024.6,4.7
2024-02-08 12:00:00,1.96,1024.8,4.7
2024-02-08 13:00:00,1.848,1025.1,4.6
2024-02-08 14:00:00,1.542,1025.5,4.6
2024-02-08 15:00:00,1.092,1025.1,4.6
2024-02-08 16:00:00,0.684,1024.7,4.6
2024-02-08 17:00:00,0.361,1024.1,4.7
2024-02-08 18:00:00,0.157,1023.4,4.8
2024-02-08 19:00:00,0.253,1022.9,4.9
2024-02-08 20:00:00,0.623,1022.6,4.9
2024-02-08 21:00:00,1.03,1022.8,4.8
2024-02-08 22:00:00,1.385,1022.9,4.9
2024-02-08 23:00:00,1.588,1023.0,4.9
2024-02-09 00:00:00,1.709,1022.7,4.8
2024-02-09 01:00:00,1.666,1022.4,4.8
2024-02-09 02:00:00,1.393,1022.2,4.8
2024-02-09 03:00:00,0.986,1022.1,4.8
2024-02-09 04:00:00,0.658,1022.2,4.8
2024-02-09 05:00:00,0.411,1022.6,4.8
2024-02-09 06:00:00,0.276,1021.6,4.8
2024-02-09 07:00:00,0.321,1020.3,4.7
2024-02-09 08:00:00,0.624,1020.3,4.7
2024-02-09 09:00:00,1.062,1020.5,4.7
2024-02-09 10:00:00,1.541,1020.2,4.8
2024-02-09 11:00:00,1.899,1019.8,4.8
2024-02-09 12:00:00,2.08,1020.1,4.8
2024-02-09 13:00:00,2.118,1019.6,4.8
2024-02-09 14:00:00,1.858,1019.8,4.8
2024-02-09 15:00:00,1.501,1019.2,4.9
2024-02-09 16:00:00,0.973,1018.5,5.0
2024-02-09 17:00:00,0.64,1017.3,5.0
2024-02-09 18:00:00,0.281,1016.3,5.1
2024-02-09 19:00:00,0.109,1015.5,5.1
2024-02-09 20:00:00,0.264,1014.8,5.1
2024-02-09 21:00:00,0.742,1014.8,5.1
2024-02-09 22:00:00,1.161,1014.2,5.0
2024-02-09 23:00:00,1.551,1013.7,4.9
2024-02-10 00:00:00,1.778,1013.8,4.9
2024-02-10 01:00:00,1.871,1013.6,5.0
2024-02-10 02:00:00,1.768,1012.9,5.1
2024-02-10 03:00:00,1.458,1013.3,5.1
2024-02-10 04:00:00,1.006,1012.6,5.1
2024-02-10 05:00:00,0.66,1012.4,5.1
2024-02-10 06:00:00,0.401,1011.8,5.1
2024-02-10 07:00:00,0.234,1011.3,5.0
2024-02-10 08:00:00,0.243,1010.6,5.0
2024-02-10 09:00:00,0.651,1010.3,4.9
2024-02-10 10:00:00,1.21,1010.5,5.0
2024-02-10 11:00:00,1.738,1010.3,4.9
2024-02-10 12:00:00,1.985,1009.8,5.0
2024-02-10 13:00:00,2.114,1011.2,5.0
2024-02-10 14:00:00,2.143,1010.8,5.1
2024-02-10 15:00:00,1.896,1009.9,5.2
2024-02-10 16:00:00,1.415,1009.7,5.2
2024-02-10 17:00:00,0.903,1009.3,5.2
2024-02-10 18:00:00,0.512,1008.3,5.2
2024-02-10 19:00:00,0.193,1007.5,5.2
2024-02-10 20:00:00,0.019,1006.8,5.2
2024-02-10 21:00:00,0.214,1006.9,5.2
2024-02-10 22:00:00,0.731,1006.4,5.1
2024-02-10 23:00:00,1.29,1006.9,5.0
2024-02-11 00:00:00,1.677,1007.7,5.0
2024-02-11 01:00:00,1.882,1008.0,5.1
2024-02-11 02:00:00,1.888,1008.4,5.1
2024-02-11 03:00:00,1.765,1008.3,5.2
2024-02-11 04:00:00,1.38,1008.5,5.3
2024-02-11 05:00:00,0.932,1008.5,5.2
2024-02-11 06:00:00,0.618,1008.5,5.2
2024-02-11 07:00:00,0.34,1009.2,5.2
2024-02-11 08:00:00,0.108,1009.5,5.1
2024-02-11 09:00:00,0.142,1009.6,5.1
2024-02-11 10:00:00,0.63,1010.4,4.9
2024-02-11 11:00:00,1.219,1011.0,5.0
2024-02-11 12:00:00,1.691,1011.4,4.9
2024-02-11 13:00:00,1.923,1012.2,5.1
2024-02-11 14:00:00,2.054,1012.3,5.1
2024-02-11 15:00:00,2.02,1012.8,5.2
2024-02-11 16:00:00,1.718,1011.9,5.2
2024-02-11 17:00:00,1.23,1011.4,5.2
2024-02-11 18:00:00,0.751,1011.3,5.2
2024-02-11 19:00:00,0.364,1010.5,5.3
2024-02-11 20:00:00,0.069,1010.5,5.3
2024-02-11 21:00:00,-0.057,1010.5,5.2
2024-02-11 22:00:00,0.283,1011.1,5.1
2024-02-11 23:00:00,0.852,1011.2,5.0
2024-02-12 00:00:00,1.361,1011.2,5.0
2024-02-12 01:00:00,1.7,1011.0,5.0
2024-02-12 02:00:00,1.869,1011.3,5.2
2024-02-12 03:00:00,1.925,1011.7,5.2
2024-02-12 04:00:00,1.768,1011.6,5.2
2024-02-12 05:00:00,1.36,1011.7,5.2
2024-02-12 06:00:00,0.86,1011.4,5.2
2024-02-12 07:00:00,0.529,1011.5,5.1
2024-02-12 08:00:00,0.227,1010.7,5.2
2024-02-12 09:00:00,0.046,1011.2,5.1
2024-02-12 10:00:00,0.203,1011.5,5.0
2024-02-12 11:00:00,0.774,1011.8,4.9
2024-02-12 12:00:00,1.321,1011.8,5.0
2024-02-12 13:00:00,1.706,1012.2,5.0
2024-02-12 14:00:00,1.906,1012.5,5.1
2024-02-12 15:00:00,2.007,1013.0,5.1
2024-02-12 16:00:00,1.989,1012.0,5.2
2024-02-12 17:00:00,1.632,1010.9,5.2
2024-02-12 18:00:00,1.092,1009.5,5.3
2024-02-12 19:00:00,0.668,1009.5,5.4
2024-02-12 20:00:00,0.35,1008.7,5.4
2024-02-12 21:00:00,0.081,1008.7,5.3
2024-02-12 22:00:00,0.022,1008.5,5.3
2024-02-12 23:00:00,0.432,1008.8,5.2
2024-02-13 00:00:00,1.037,1008.7,5.1
2024-02-13 01:00:00,1.506,1008.1,5.0
2024-02-13 02:00:00,1.827,1008.4,5.1
2024-02-13 03:00:00,1.95,1007.4,5.2
2024-02-13 04:00:00,1.99,1006.0,5.3
2024-02-13 05:00:00,1.783,1004.6,5.3
2024-02-13 06:00:00,1.376,1003.4,5.3
2024-02-13 07:00:00,0.967,1002.2,5.3
2024-02-13 08:00:00,0.647,1001.5,5.2
2024-02-13 09:00:00,0.424,999.9,5.2
2024-02-13 10:00:00,0.321,998.4,5.1
2024-02-13 11:00:00,0.566,998.1,5.0
2024-02-13 12:00:00,1.054,996.6,5.0
2024-02-13 13:00:00,1.543,995.5,5.0
2024-02-13 14:00:00,1.912,995.9,5.0
2024-02-13 15:00:00,2.076,995.5,5.1
2024-02-13 16:00:00,2.164,996.9,5.0
2024-02-13 17:00:00,2.009,997.8,5.0
2024-02-13 18:00:00,1.632,998.8,5.0
2024-02-13 19:00:00,1.205,999.8,5.0
2024-02-13 20:00:00,0.692,1001.1,5.0
2024-02-13 21:00:00,0.36,1002.3,5.1
2024-02-13 22:00:00,0.177,1003.1,5.1
2024-02-13 23:00:00,0.387,1004.5,4.9
2024-02-14 00:00:00,0.934,1005.6,4.8
2024-02-14 01:00:00,1.393,1006.3,4.9
2024-02-14 02:00:00,1.622,1007.4,4.9
2024-02-14 03:00:00,1.755,1007.6,5.0
2024-02-14 04:00:00,1.989,1007.7,5.0
2024-02-14 05:00:00,2.106,1008.1,5.0
2024-02-14 06:00:00,1.886,1008.4,4.9
2024-02-14 07:00:00,1.474,1009.0,4.9
2024-02-14 08:00:00,0.917,1009.6,5.0
2024-02-14 09:00:00,0.527,1010.4,4.8
2024-02-14 10:00:00,0.236,1011.2,4.9
2024-02-14 11:00:00,0.116,1011.9,4.8
2024-02-14 12:00:00,0.266,1013.0,4.7
2024-02-14 13:00:00,0.698,1014.3,4.5
2024-02-14 14:00:00,1.115,1015.0,4.9
2024-02-14 15:00:00,1.407,1015.6,4.8
2024-02-14 16:00:00,1.533,1015.5,4.9
2024-02-14 17:00:00,1.551,1015.4,4.8
2024-02-14 18:00:00,1.343,1014.8,4.8
2024-02-14 19:00:00,1.068,1014.7,4.8
2024-02-14 20:00:00,0.744,1014.7,4.9
2024-02-14 21:00:00,0.421,1015.4,4.8
2024-02-14 22:00:00,0.108,1016.1,4.7
2024-02-14 23:00:00,-0.112,1017.3,4.6
2024-02-15 00:00:00,-0.076,1017.9,4.4
2024-02-15 01:00:00,0.344,1018.1,4.4
2024-02-15 02:00:00,0.812,1018.5,4.5
2024-02-15 03:00:00,1.151,1018.5,4.5
2024-02-15 04:00:00,1.34,1018.9,4.5
2024-02-15 05:00:00,1.469,1019.4,4.5
2024-02-15 06:00:00,1.509,1019.6,4.3
2024-02-15 07:00:00,1.277,1020.1,4.2
2024-02-15 08:00:00,0.913,1020.4,4.2
2024-02-15 09:00:00,0.476,1020.5,4.2
2024-02-15 10:00:00,0.233,1021.2,4.2
2024-02-15 11:00:00,0.099,1021.4,4.1
2024-02-15 12:00:00,0.079,1021.3,4.2
2024-02-15 13:00:00,0.35,1021.6,3.9
2024-02-15 14:00:00,0.694,1021.2,4.0
2024-02-15 15:00:00,1.05,1021.2,4.3
2024-02-15 16:00:00,1.255,1021.2,4.4
2024-02-15 17:00:00,1.445,1019.4,4.4
2024-02-15 18:00:00,1.515,1017.7,4.6
2024-02-15 19:00:00,1.398,1015.4,4.6
2024-02-15 20:00:00,1.126,1014.3,4.5
2024-02-15 21:00:00,0.762,1012.9,4.6
2024-02-15 22:00:00,0.516,1011.6,4.5
2024-02-15 23:00:00,0.411,1010.0,4.5
2024-02-16 00:00:00,0.433,1010.1,4.4
2024-02-16 01:00:00,0.626,1009.5,4.2
2024-02-16 02:00:00,0.88,1008.2,4.4
2024-02-16 03:00:00,1.212,1007.2,4.4
2024-02-16 04:00:00,1.45,1006.6,4.7
2024-02-16 05:00:00,1.62,1005.9,4.5
2024-02-16 06:00:00,1.768,1005.0,4.5
2024-02-16 07:00:00,1.744,1004.9,4.6
2024-02-16 08:00:00,1.487,1005.3,4.5
2024-02-16 09:00:00,1.041,1005.8,4.3
2024-02-16 10:00:00,0.646,1006.9,4.4
2024-02-16 11:00:00,0.332,1008.2,4.3
2024-02-16 12:00:00,0.118,1009.6,4.2
2024-02-16 13:00:00,0.022,1010.8,4.3
2024-02-16 14:00:00,0.133,1010.7,4.3
2024-02-16 15:00:00,0.334,1010.8,4.3
2024-02-16 16:00:00,0.596,1011.1,4.5
2024-02-16 17:00:00,0.869,1011.0,4.5
2024-02-16 18:00:00,1.118,1010.9,4.5
2024-02-16 19:00:00,1.255,1010.4,4.4
2024-02-16 20:00:00,1.156,1010.8,4.5
2024-02-16 21:00:00,0.866,1010.8,4.4
2024-02-16 22:00:00,0.525,1011.1,4.4
2024-02-16 23:00:00,0.28,1011.9,4.3
2024-02-17 00:00:00,0.197,1012.1,4.3
2024-02-17 01:00:00,0.243,1012.0,4.2
2024-02-17 02:00:00,0.461,1011.2,4.2
2024-02-17 03:00:00,0.762,1011.0,4.2
2024-02-17 04:00:00,1.074,1010.0,4.2
2024-02-17 05:00:00,1.337,1010.7,4.4
2024-02-17 06:00:00,1.59,1009.8,4.5
2024-02-17 07:00:00,1.74,1008.9,4.5
2024-02-17 08:00:00,1.753,1008.2,4.4
2024-02-17 09:00:00,1.568,1007.3,4.4
2024-02-17 10:00:00,1.232,1006.4,4.5
2024-02-17 11:00:00,0.93,1005.7,4.2
2024-02-17 12:00:00,0.779,1005.9,4.2
2024-02-17 13:00:00,0.695,1006.0,4.3
2024-02-17 14:00:00,0.707,1006.4,4.2
2024-02-17 15:00:00,0.885,1006.2,4.2
2024-02-17 16:00:00,1.085,1006.1,4.3
2024-02-17 17:00:00,1.296,1005.9,4.5
2024-02-17 18:00:00,1.376,1005.4,4.5
2024-02-17 19:00:00,1.422,1005.5,4.5
2024-02-17 20:00:00,1.418,1005.7,4.6
2024-02-17 21:00:00,1.346,1006.0,4.5
2024-02-17 22:00:00,1.191,1006.9,4.3
2024-02-17 23:00:00,0.882,1008.0,4.2
2024-02-18 00:00:00,0.623,1009.4,4.3
2024-02-18 01:00:00,0.462,1010.1,4.2
2024-02-18 02:00:00,0.451,1010.9,4.3
2024-02-18 03:00:00,0.557,1011.5,4.0
2024-02-18 04:00:00,0.776,1011.5,4.2
2024-02-18 05:00:00,1.054,1011.9,3.9
2024-02-18 06:00:00,1.358,1011.6,4.4
2024-02-18 07:00:00,1.593,1012.3,4.3
2024-02-18 08:00:00,1.667,1012.4,4.3
2024-02-18 09:00:00,1.553,1012.4,4.5
2024-02-18 10:00:00,1.339,1012.3,4.3
2024-02-18 11:00:00,1.082,1012.2,4.1
2024-02-18 12:00:00,0.822,1011.9,3.6
2024-02-18 13:00:00,0.644,1011.9,3.8
2024-02-18 14:00:00,0.49,1011.8,3.3
2024-02-18 15:00:00,0.433,1010.6,3.6
2024-02-18 16:00:00,0.472,1010.2,3.7
2024-02-18 17:00:00,0.607,1009.1,3.6
2024-02-18 18:00:00,0.784,1008.2,3.6
2024-02-18 19:00:00,0.977,1007.5,3.7
2024-02-18 20:00:00,1.121,1006.9,4.0
2024-02-18 21:00:00,1.186,1006.9,4.2
2024-02-18 22:00:00,1.094,1007.1,4.0
2024-02-18 23:00:00,0.875,1007.6,4.0
2024-02-19 00:00:00,0.661,1008.0,4.0
2024-02-19 01:00:00,0.498,1008.4,4.0
2024-02-19 02:00:00,0.331,1009.6,4.0
2024-02-19 03:00:00,0.202,1010.5,3.9
2024-02-19 04:00:00,0.247,1011.0,3.8
2024-02-19 05:00:00,0.5,1012.0,3.9
2024-02-19 06:00:00,0.819,1012.9,3.8
2024-02-19 07:00:00,1.091,1013.2,4.1
2024-02-19 08:00:00,1.178,1013.6,4.1
2024-02-19 09:00:00,1.181,1013.9,4.2
2024-02-19 10:00:00,1.169,1014.8,4.2
2024-02-19 11:00:00,1.102,1015.8,3.6
2024-02-19 12:00:00,0.961,1016.8,3.9
2024-02-19 13:00:00,0.718,1018.2,3.8
2024-02-19 14:00:00,0.472,1018.6,3.8
2024-02-19 15:00:00,0.297,1019.2,3.9
2024-02-19 16:00:00,0.179,1020.2,4.0
2024-02-19 17:00:00,0.251,1020.3,4.1
2024-02-19 18:00:00,0.463,1019.9,4.0
2024-02-19 19:00:00,0.737,1019.6,4.1
2024-02-19 20:00:00,1.018,1019.4,4.1
2024-02-19 21:00:00,1.146,1019.9,4.3
2024-02-19 22:00:00,1.23,1020.9,4.3
2024-02-19 23:00:00,1.212,1022.0,4.2
2024-02-20 00:00:00,1.023,1023.0,4.0
2024-02-20 01:00:00,0.731,1023.8,4.0
2024-02-20 02:00:00,0.475,1024.7,4.0
2024-02-20 03:00:00,0.335,1025.3,4.2
2024-02-20 04:00:00,0.334,1026.0,4.1
2024-02-20 05:00:00,0.515,1026.7,4.1
2024-02-20 06:00:00,0.769,1027.1,4.1
2024-02-20 07:00:00,1.085,1027.2,4.3
2024-02-20 08:00:00,1.292,1027.2,4.4
2024-02-20 09:00:00,1.377,1027.4,4.5
2024-02-20 10:00:00,1.418,1027.8,4.5
2024-02-20 11:00:00,1.445,1028.3,4.6
2024-02-20 12:00:00,1.371,1029.3,4.3
2024-02-20 13:00:00,1.121,1030.6,4.4
2024-02-20 14:00:00,0.85,1031.5,4.2
2024-02-20 15:00:00,0.59,1032.0,4.1
2024-02-20 16:00:00,0.419,1032.0,4.2
2024-02-20 17:00:00,0.276,1031.7,4.3
2024-02-20 18:00:00,0.388,1031.1,4.4
2024-02-20 19:00:00,0.654,1030.6,4.4
2024-02-20 20:00:00,0.98,1030.0,4.3
2024-02-20 21:00:00,1.195,1029.8,4.5
2024-02-20 22:00:00,1.283,1030.0,4.4
2024-02-20 23:00:00,1.323,1030.3,4.5
2024-02-21 00:00:00,1.249,1030.5,4.2
2024-02-21 01:00:00,1.118,1030.4,4.0
2024-02-21 02:00:00,0.868,1030.9,4.2
2024-02-21 03:00:00,0.64,1031.1,4.2
2024-02-21 04:00:00,0.495,1031.0,4.3
2024-02-21 05:00:00,0.391,1031.0,4.3
2024-02-21 06:00:00,0.483,1030.9,4.2
2024-02-21 07:00:00,0.768,1030.4,4.2
2024-02-21 08:00:00,1.134,1030.2,4.2
2024-02-21 09:00:00,1.403,1030.1,4.6
2024-02-21 10:00:00,1.558,1030.5,4.5
2024-02-21 11:00:00,1.595,1030.6,4.6
2024-02-21 12:00:00,1.502,1030.4,4.7
2024-02-21 13:00:00,1.307,1030.8,4.5
2024-02-21 14:00:00,1.048,1031.0,4.4
2024-02-21 15:00:00,0.748,1030.8,4.3
2024-02-21 16:00:00,0.574,1030.2,4.4
2024-02-21 17:00:00,0.406,1029.2,4.4
2024-02-21 18:00:00,0.294,1028.0,4.4
2024-02-21 19:00:00,0.384,1026.9,4.4
2024-02-21 20:00:00,0.667,1026.4,4.4
2024-02-21 21:00:00,0.977,1026.1,4.4
2024-02-21 22:00:00,1.259,1025.9,4.5
2024-02-21 23:00:00,1.432,1025.7,4.5
2024-02-22 00:00:00,1.494,1025.5,4.6
2024-02-22 01:00:00,1.408,1025.2,4.4
2024-02-22 02:00:00,1.168,1025.0,4.4
2024-02-22 03:00:00,0.802,1024.2,4.5
2024-02-22 04:00:00,0.564,1023.6,4.4
2024-02-22 05:00:00,0.482,1022.9,4.4
2024-02-22 06:00:00,0.496,1022.0,4.4
2024-02-22 07:00:00,0.702,1021.5,4.3
2024-02-22 08:00:00,0.966,1020.5,4.4
2024-02-22 09:00:00,1.336,1019.5,4.3
2024-02-22 10:00:00,1.556,1019.5,4.8
2024-02-22 11:00:00,1.716,1018.9,4.6
2024-02-22 12:00:00,1.717,1018.4,4.4
2024-02-22 13:00:00,1.69,1018.0,4.6
2024-02-22 14:00:00,1.498,1016.9,4.5
2024-02-22 15:00:00,1.156,1016.2,4.5
2024-02-22 16:00:00,0.795,1015.8,4.6
2024-02-22 17:00:00,0.537,1014.3,4.6
2024-02-22 18:00:00,0.378,1012.6,4.6
2024-02-22 19:00:00,0.408,1011.0,4.7
2024-02-22 20:00:00,0.658,1009.6,4.8
2024-02-22 21:00:00,0.97,1008.8,4.7
2024-02-22 22:00:00,1.32,1008.2,4.6
2024-02-22 23:00:00,1.559,1007.5,4.9
2024-02-23 00:00:00,1.689,1008.2,4.8
2024-02-23 01:00:00,1.67,1007.5,4.8
2024-02-23 02:00:00,1.457,1006.8,4.6
2024-02-23 03:00:00,1.121,1005.1,4.7
2024-02-23 04:00:00,0.821,1004.1,4.8
2024-02-23 05:00:00,0.63,1003.1,4.8
2024-02-23 06:00:00,0.547,1002.0,4.7
2024-02-23 07:00:00,0.63,1000.6,4.8
2024-02-23 08:00:00,0.876,999.5,4.8
2024-02-23 09:00:00,1.186,998.8,4.7
2024-02-23 10:00:00,1.532,998.3,4.8
2024-02-23 11:00:00,1.73,998.3,4.8
2024-02-23 12:00:00,1.861,998.2,4.9
2024-02-23 13:00:00,1.849,997.9,4.9
2024-02-23 14:00:00,1.714,998.1,4.9
2024-02-23 15:00:00,1.445,997.7,4.9
2024-02-23 16:00:00,1.051,997.3,5.0
2024-02-23 17:00:00,0.732,996.8,5.0
2024-02-23 18:00:00,0.489,996.2,5.0
2024-02-23 19:00:00,0.354,995.8,5.0
2024-02-23 20:00:00,0.49,995.0,5.0
2024-02-23 21:00:00,0.853,995.1,4.9
2024-02-23 22:00:00,1.188,995.3,4.8
2024-02-23 23:00:00,1.464,995.8,4.9
2024-02-24 00:00:00,1.583,996.4,4.9
2024-02-24 01:00:00,1.704,996.0,4.9
2024-02-24 02:00:00,1.654,996.3,5.0
2024-02-24 03:00:00,1.42,996.2,4.9
2024-02-24 04:00:00,1.09,995.9,4.9
2024-02-24 05:00:00,0.786,996.1,4.9
2024-02-24 06:00:00,0.577,996.5,4.9
2024-02-24 07:00:00,0.452,997.0,4.8
2024-02-24 08:00:00,0.533,997.3,4.8
2024-02-24 09:00:00,0.858,997.7,4.7
2024-02-24 10:00:00,1.283,998.1,4.7
2024-02-24 11:00:00,1.615,998.9,4.9
2024-02-24 12:00:00,1.77,999.9,4.9
2024-02-24 13:00:00,1.802,1001.2,4.9
2024-02-24 14:00:00,1.764,1002.1,5.0
2024-02-24 15:00:00,1.532,1002.7,4.9
2024-02-24 16:00:00,1.212,1003.5,4.9
2024-02-24 17:00:00,0.832,1003.7,5.0
2024-02-24 18:00:00,0.554,1003.7,5.0
2024-02-24 19:00:00,0.332,1004.0,5.0
2024-02-24 20:00:00,0.33,1004.6,5.1
2024-02-24 21:00:00,0.552,1005.5,5.0
2024-02-24 22:00:00,0.9,1006.8,5.0
2024-02-24 23:00:00,1.243,1008.4,4.8
2024-02-25 00:00:00,1.45,1010.0,4.9
2024-02-25 01:00:00,1.575,1011.1,4.9
2024-02-25 02:00:00,1.586,1012.2,5.0
2024-02-25 03:00:00,1.435,1013.1,4.9
2024-02-25 04:00:00,1.104,1014.0,4.8
2024-02-25 05:00:00,0.757,1014.7,4.7
2024-02-25 06:00:00,0.55,1015.4,4.7
2024-02-25 07:00:00,0.419,1016.2,4.5
2024-02-25 08:00:00,0.377,1017.0,4.6
2024-02-25 09:00:00,0.574,1017.7,4.4
2024-02-25 10:00:00,0.953,1018.3,4.4
2024-02-25 11:00:00,1.341,1019.1,4.5
2024-02-25 12:00:00,1.563,1019.5,4.8
2024-02-25 13:00:00,1.694,1020.2,4.7
2024-02-25 14:00:00,1.737,1020.6,4.9
2024-02-25 15:00:00,1.649,1020.9,4.8
2024-02-25 16:00:00,1.385,1020.4,4.8
2024-02-25 17:00:00,0.998,1019.7,4.8
2024-02-25 18:00:00,0.603,1018.7,5.0
2024-02-25 19:00:00,0.318,1018.2,4.9
2024-02-25 20:00:00,0.17,1017.6,5.0
2024-02-25 21:00:00,0.28,1017.4,5.0
2024-02-25 22:00:00,0.646,1017.3,4.9
2024-02-25 23:00:00,1.082,1017.5,4.8
2024-02-26 00:00:00,1.358,1017.4,4.8
2024-02-26 01:00:00,1.505,1017.6,4.8
2024-02-26 02:00:00,1.538,1017.7,4.7
2024-02-26 03:00:00,1.512,1017.5,4.7
2024-02-26 04:00:00,1.29,1017.4,4.4
2024-02-26 05:00:00,0.976,1016.9,4.6
2024-02-26 06:00:00,0.668,1017.0,4.4
2024-02-26 07:00:00,0.421,1017.0,4.3
2024-02-26 08:00:00,0.214,1016.8,4.5
2024-02-26 09:00:00,0.2,1016.1,4.6
2024-02-26 10:00:00,0.532,1016.2,4.6
2024-02-26 11:00:00,1.01,1015.9,4.6
2024-02-26 12:00:00,1.38,1016.3,4.6
2024-02-26 13:00:00,1.518,1016.8,4.8
2024-02-26 14:00:00,1.556,1016.3,4.8
2024-02-26 15:00:00,1.553,1016.4,4.8
2024-02-26 16:00:00,1.376,1015.8,4.8
2024-02-26 17:00:00,1.06,1015.7,4.9
2024-02-26 18:00:00,0.643,1015.2,4.9
2024-02-26 19:00:00,0.337,1014.6,5.0
2024-02-26 20:00:00,0.118,1014.3,5.1
2024-02-26 21:00:00,0.079,1013.8,5.1
2024-02-26 22:00:00,0.34,1014.1,5.0
2024-02-26 23:00:00,0.791,1014.5,4.9
2024-02-27 00:00:00,1.155,1015.0,4.8
2024-02-27 01:00:00,1.373,1015.2,4.8
2024-02-27 02:00:00,1.474,1015.6,4.9
2024-02-27 03:00:00,1.504,1016.2,4.9
2024-02-27 04:00:00,1.384,1016.2,4.9
2024-02-27 05:00:00,1.122,1015.8,4.9
2024-02-27 06:00:00,0.781,1015.8,4.8
2024-02-27 07:00:00,0.533,1015.5,4.8
2024-02-27 08:00:00,0.304,1015.0,4.8
2024-02-27 09:00:00,0.197,1015.1,4.8
2024-02-27 10:00:00,0.355,1015.7,4.7
2024-02-27 11:00:00,0.782,1015.5,4.8
2024-02-27 12:00:00,1.195,1015.3,4.7
2024-02-27 13:00:00,1.447,1015.4,4.8
2024-02-27 14:00:00,1.518,1015.3,4.8
2024-02-27 15:00:00,1.573,1014.7,4.9
2024-02-27 16:00:00,1.509,1014.2,4.9
2024-02-27 17:00:00,1.282,1013.1,5.0
2024-02-27 18:00:00,0.949,1012.8,5.1
2024-02-27 19:00:00,0.628,1011.8,5.2
2024-02-27 20:00:00,0.387,1011.0,5.3
2024-02-27 21:00:00,0.266,1010.4,5.2
2024-02-27 22:00:00,0.323,1009.8,5.2
2024-02-27 23:00:00,0.658,1010.7,5.1
2024-02-28 00:00:00,1.092,1011.3,5.0
2024-02-28 01:00:00,1.448,1010.6,5.0
2024-02-28 02:00:00,1.595,1010.1,5.0
2024-02-28 03:00:00,1.606,1009.8,5.0
2024-02-28 04:00:00,1.563,1009.2,5.1
2024-02-28 05:00:00,1.321,1008.6,5.1
2024-02-28 06:00:00,1.099,1008.2,5.1
2024-02-28 07:00:00,0.863,1007.6,5.1
2024-02-28 08:00:00,0.626,1007.1,5.2
2024-02-28 09:00:00,0.337,1006.6,5.2
2024-02-28 10:00:00,0.287,1006.1,5.2
2024-02-28 11:00:00,0.544,1004.8,5.2
2024-02-28 12:00:00,0.996,1005.1,5.2
2024-02-28 13:00:00,1.364,1004.6,5.2
2024-02-28 14:00:00,1.501,1004.4,5.1
2024-02-28 15:00:00,1.575,1004.2,5.2
2024-02-28 16:00:00,1.565,1003.4,5.2
2024-02-28 17:00:00,1.458,1002.9,5.2
2024-02-28 18:00:00,1.135,1001.8,5.3
2024-02-28 19:00:00,0.821,1000.5,5.3
2024-02-28 20:00:00,0.569,1000.0,5.4
2024-02-28 21:00:00,0.372,999.9,5.4
2024-02-28 22:00:00,0.341,999.8,5.4
2024-02-28 23:00:00,0.543,997.0,5.4
2024-02-29 00:00:00,0.85,998.9,5.4
2024-02-29 01:00:00,1.191,999.0,5.4
2024-02-29 02:00:00,1.417,1000.5,5.3
2024-02-29 03:00:00,1.452,1004.0,5.2
2024-02-29 04:00:00,1.417,1006.0,5.2
2024-02-29 05:00:00,1.168,1008.0,5.3
2024-02-29 06:00:00,0.856,1011.0,5.3
2024-02-29 07:00:00,0.476,1012.8,5.2
2024-02-29 08:00:00,0.017,1014.8,5.1
2024-02-29 09:00:00,-0.295,1016.1,5.1
2024-02-29 10:00:00,-0.315,1017.9,4.9
2024-02-29 11:00:00,-0.083,1019.5,4.8
2024-02-29 12:00:00,0.334,1021.3,4.7
2024-02-29 13:00:00,0.516,1022.9,4.9
2024-02-29 14:00:00,0.63,1023.5,4.9
